epoch,train_loss,val_loss,accuracy,iou_water,f1_water,true_water_frac,pred_water_frac,train_pred_water_frac,lr,seconds
14,0.27820636510849,0.34752016158207605,0.86830575051515,0.36099302882129636,0.47006876930217023,0.10845921990340171,0.17174142859015695,0.14606436443328857,0.00046316004108852305,26.873183488845825
15,0.2759072141647339,0.3964581398860268,0.8408934797929681,0.3494424259112597,0.4585567921140961,0.10845921990340171,0.2085322204410382,0.1431071936786175,0.0004578674030756364,25.402824878692627
16,0.2787368921637535,0.35695386159679166,0.8483853443809177,0.3489223980260482,0.45501977368964136,0.10845921990340171,0.19672716188285014,0.1419729154407978,0.00045225424859373693,30.04506230354309
17,0.2736619445085525,0.32265609535186185,0.8834692058355912,0.37770511571625887,0.4999546457535757,0.10845921990340171,0.16083157025075154,0.14408436474204064,0.00044632923272018625,31.090858697891235
18,0.2771455904841423,0.3288941052944764,0.8755018892495529,0.3618224915322084,0.4694098513039948,0.10845921990340171,0.17067670708132462,0.15264096514880657,0.0004401014914000078,26.705158472061157
19,0.27696521663665774,0.33945176264514093,0.909572940805684,0.3837297838929021,0.49757504700007044,0.10845921990340171,0.11673487478654589,0.14944278013706208,0.0004335806273589214,25.83193302154541
20,0.2675454231500626,0.3105379521198895,0.9255141071651293,0.40272876405175706,0.5160145237579199,0.10845921990340171,0.10174055889744879,0.14269276058673858,0.00042677669529663686,25.51937484741211
21,0.26713339155912397,0.31946514806021814,0.8931661533272784,0.3646315948188179,0.47292333762246047,0.10845921990340171,0.1417074967972914,0.1469332917034626,0.00041970018638323546,25.304646968841553
22,0.2685492302775383,0.3548291863306709,0.8920211351436117,0.38671639511624334,0.5138395115134867,0.10845921990340171,0.1498586101376492,0.1459612605422735,0.00041236201208254595,30.23833394050598
23,0.27373710906505583,0.41800922673681506,0.7944255328696707,0.3273556616392929,0.4371072001524473,0.10845921990340171,0.26049950876799616,0.15266131690144538,0.0004047734873274585,32.041929721832275
24,0.2630003952383995,0.3106763087536978,0.9198357333307681,0.39725917733386046,0.5147795729258702,0.10845921990340171,0.10908591492182534,0.1428888382613659,0.0003969463130731183,27.19936966896057
25,0.26445167368650435,0.40570738782053406,0.7840463169243025,0.3196402927776698,0.434189116827971,0.10845921990340171,0.2800762052445308,0.14683473920822143,0.0003888925582549006,25.473304510116577
26,0.25754092943668366,0.3092861933552701,0.9012269559113876,0.3891918241431204,0.5028682860728089,0.10845921990340171,0.1390813712369772,0.1437683949172497,0.0003806246411789872,25.88029670715332
27,0.260966796875,0.32938698063726013,0.9088492134343022,0.390960305321806,0.5146070651445722,0.10845921990340171,0.12330666817117321,0.1471746270954609,0.0003721553103742388,25.570497512817383
28,0.25438476824760436,0.3314597101315208,0.8863129926764447,0.3825585420436532,0.4980504715833176,0.10845921990340171,0.1522673426459179,0.14792817783355713,0.0003634976249348867,30.553988695144653
29,0.2561047324538231,0.36752017814180127,0.8440354518268419,0.3594967517190707,0.4759357772160197,0.10845921990340171,0.2099093649657848,0.14752841953933238,0.0003546649343843571,32.25154733657837
30,0.26186200833320616,0.37681560283121857,0.7947888542776522,0.34617170568569877,0.4605912606512459,0.10845921990340171,0.2748073496774811,0.14510293735563756,0.0003456708580912725,27.216097116470337
31,0.26348179185390475,0.32984034295963205,0.9350215196609497,0.4023961941080675,0.5107176616430167,0.10845921990340171,0.08026506863509143,0.14878988307714464,0.0003365292642693733,25.21674680709839
32,0.25584323751926424,0.33201179523830826,0.883226462032484,0.37658978840936597,0.48843660469300254,0.10845921990340171,0.15694734795302476,0.1511735202074051,0.00032725424859373687,25.654018878936768
